,111,112,113-115,114,21-1,21-2,22,23,311,312,313-314,315-316,321,322-323,324-326,327,331-332,333-336,337,339,43,46,48-49,51,52,53,54,55,56,61,62,71,72,81
313-314,0.0001145746973817,2.596757270590354e-07,0.0006847850270368552,6.392491462031408e-06,0.0,0.0,4.048044171577483e-08,1.4670933957263375e-06,4.75950159242416e-05,7.971451777133963e-08,0.03063345334393517,0.019851092148657462,0.00011953592191907592,0.003814165911819854,7.950422093354834e-05,0.00016090672804888699,3.410392307199744e-05,0.00043402223854064015,0.003287980450321208,0.0022090708749989882,0.0003969176833557112,0.0004931143592383342,7.101526267238598e-06,4.314439973499852e-06,1.7195164483215449e-06,0.00010272500791727632,9.367331511838196e-06,9.45734391472543e-06,0.0007465863040157632,0.00011509804057282307,0.00027590297887268415,0.0006637503746806802,0.00040383919657595226,0.0009422978223331435
315-316,0.0,1.8511912596808325e-06,4.384381828536646e-05,2.5597029325923728e-05,0.0,0.0003116677713536,8.388985608299423e-05,0.001070616108548392,5.0210883334652124e-05,1.8447139278659255e-05,0.0006233044084844976,0.07404970849168908,2.687564610176903e-05,0.00011421650675466309,0.00019174855798232,0.0004085498683530876,9.286263974879644e-05,0.00016067495689845948,0.0018594886428316842,0.0011708231267744424,0.0003392761030571284,0.00013154989062591832,3.060031542370893e-05,0.00022836349313249183,5.723014154859239e-05,2.379453782089392e-05,6.54527481500489e-05,0.00010439792523071359,0.0002570494183910956,0.0008549610633886308,0.0005277705857139679,0.0022132121854133574,0.00011658867936663222,0.00029019894890099275
321,0.0003995586681353,4.3661709888869713e-07,0.00011060858363994476,0.00013681591767756348,0.0,0.0245435787830029,0.00012134102775651802,0.001640255085836984,3.22836843757699e-05,0.0002063129636359432,0.00042749571961153894,0.0005087956638231553,0.03934248757469326,0.00013508473482195076,0.00011615377429774438,0.00037561688098902116,0.0007226403753266649,0.00026570661962705316,0.0166351077346773,0.0021332548743760523,0.00034054443514525075,0.0002852551177690546,0.00015745493464599004,0.00027852029607576485,5.527833187349335e-06,0.0003141297713035121,0.0001336817597108425,1.7551526295012316e-05,5.8066691476981186e-05,5.648576613528621e-05,0.0005134595664764692,0.00015038643679228753,0.00030815683046446854,7.397779744805323e-05
322-323,0.0005113635639622,8.511978745593069e-05,0.005227809955033861,0.00030304038944295946,0.0,9.641044024295715e-05,0.00011507759310391885,0.00012328722995799785,0.001082881011264285,0.002187090596526775,0.003966482958611117,0.008662374408755166,0.0018235253592792642,0.07297228801674725,0.0015379785535068037,0.008385024879931455,0.003631222506683321,0.004733351560640085,0.008811195476764816,0.024117478018837783,0.006398851578229272,0.004990332341534696,0.00016865047199179117,0.0014429718766764638,0.013745683500691034,0.0013047793274249902,0.012383202492289833,0.002081011957053247,0.004420356067375702,0.009086129055149527,0.0026084607154683776,0.012869147707930835,0.0027658035036526455,0.0014768347110929159
324-326,0.0249556816363623,0.007283999557538389,0.2319352803193776,0.09714148592811746,0.0,0.0799264113729956,0.5452797274450568,0.08677203259193056,0.04173407138080398,0.21666187662000425,0.22856765473031831,0.10552913085973696,0.18847992425720458,0.19266741463210627,0.31053598696584517,0.20113774265800566,0.08708705499516262,0.09389102432971876,0.20425888152706423,0.15963070121648423,0.03376309252720658,0.04655924606848494,0.24870999760839696,0.07058793247006499,0.01774822177583623,0.08596521879992017,0.06775276669277648,0.018134487703695377,0.10878948808059836,0.04609310782457448,0.1786376208887413,0.06944357578435084,0.038312036631414643,0.126821288652448
327,3.829742876167455e-05,1.2871713467662118e-05,0.0005780971025247593,0.001544223701447492,0.0,0.0022313873257576,7.26649362807501e-05,0.014967781134199155,0.0006282659847183051,0.008915643528932522,6.213368623115008e-05,0.00011048037464091384,0.0008452283537757609,0.0001229784549405805,0.00041940779018470755,0.04244102802376485,0.0005490115399310951,0.00048802973091793784,0.0013565589298538984,0.00188681230892561,0.00039823028589375194,7.410072420811543e-05,0.001122325294531097,0.00322638556224353,2.826595186274476e-05,0.003126255684339889,0.0012874989947560184,0.00013729007628581174,0.0003437169263318222,0.0002494386623913883,0.00013159914159021108,0.0006504762622725565,0.00040656687465589423,0.00022736619494914497
331-332,3.2612590653068706e-08,0.00016321001336389466,0.011267864396903228,0.002802996456752173,0.0,0.0035524665118571,0.034641680308395234,0.03817712393118449,0.00062891967757839,0.01352692413661994,0.0005482789275471938,0.0009604823370145138,0.00809610572730785,0.001247988142607576,0.0015019199825160648,0.007523393307363247,0.09286619896875783,0.022480802003859542,0.027676690472356425,0.02500258905147671,0.00035494856023438515,0.00048198333560563146,0.004454263822784828,0.007571922375026678,6.127781320532895e-05,0.004669887071208194,0.001530013073587797,0.0007589051204372082,0.0030982364538364193,0.0058206179918316656,0.0015544320911175297,0.004493525004330175,0.0006545070231545334,0.01734975300057683
333-336,0.0011614563168143,0.00018993851779790157,0.007793493073107203,7.554246925897287e-05,0.0,0.0062714729677608,0.008187666408380442,0.016632156270689046,0.0003676103017364959,0.00037833815345939995,0.010923953428267807,0.009776918253550931,0.006452785977511942,0.005934003317934174,0.0036139000763739794,0.006796532275876045,0.027372037063440022,0.1263872366887912,0.02062529687578787,0.04025266709518332,0.022605628049019,0.01706763823151746,0.0228476755937253,0.06245000543167439,0.014367191947316598,0.019645676265631677,0.03537139917048602,0.0013435895852172512,0.010028915761100864,0.003924491697378676,0.0011607515988310258,0.004484640098835633,0.004815933268992797,0.03403693668202323
337,0.0,0.0,0.0,0.0,0.0,0.0,5.8840419167960025e-06,0.0008698601596472276,4.4242587107912784e-07,2.7921894255050806e-07,0.0,0.0,4.2353361263955406e-06,3.6781973963087723e-08,0.0,0.0,5.718613826886545e-07,8.236388479065386e-06,0.008406817356496732,7.128609795211993e-06,2.932555990618355e-06,6.456751069942811e-05,0.0,1.044866610982197e-06,0.0019815680943104648,2.8243379738227046e-05,5.445548492632473e-05,9.486686857922734e-05,5.0656072302980474e-05,0.0006424243056961074,0.0001033797269518939,0.0003209173606821723,0.00013295144768816128,1.4453428621423212e-05
339,0.0,1.2765306043917625e-07,0.001363174193706075,1.9888729051471967e-05,0.0,0.0004549244444443,0.000246549592297389,0.000943687727128295,5.237056142157732e-06,9.616210682485335e-07,0.0004436261353735441,0.002273863276854462,7.78785553159873e-05,0.0002065453340920211,0.000234343448851011,0.0011062705487015496,0.00017506511207871127,0.00018787291601414242,0.0001419019675435973,0.016280575879168098,0.00014239073121045462,0.0002542925157998853,9.81893173495465e-05,8.108258094715252e-05,0.0013415188693284388,0.000126181491390205,0.0016048629676539193,0.00021453621650419514,0.00017865344566536678,0.0007418566988330855,0.0025666694024143776,0.0008758955975398489,0.0005920950544841715,0.000658458495059548
43,0.0106416858417669,0.03192693980567587,0.08361193332943063,0.024376943533842666,0.0,0.0119828075585205,0.11004311265972146,0.19448997567531517,0.09495197770299092,0.08774945653741158,0.09021387023546198,0.12375621171761904,0.15342284798874792,0.17904448388550512,0.1324337047010451,0.12474895899232774,0.16949398312044284,0.15177019137075942,0.16714677207693823,0.10849152666008001,0.05383877588752312,0.023522660898520956,0.04872759174408174,0.07092785860168936,0.03404023969218602,0.08180079122765924,0.09057936041410265,0.006489861270020275,0.05598245743553205,0.04139516370076877,0.08065110445480102,0.08319802300992642,0.06003519773949835,0.09007527720156132
