,111,112,113-115,114,21-1,21-2,22,23,311,312,313-314,315-316,321,322-323,324-326,327,331-332,333-336,337,339,43,46,48-49,51,52,53,54,55,56,61,62,71,72,81
52,0.00400645800866372,0.0010047545121462677,0.0005203824924808211,0.0010546389578607268,0.004611425339254726,0.01159913204015017,0.001657431434918987,0.0021901317472834228,0.0015292952565275871,0.0008687113795363597,0.0018191663874050994,0.0018385404425526998,0.001739181024980504,0.0035412942126266467,0.001994180189766355,0.0036070377438146574,0.0028182526156737843,0.0006827274212481798,0.0012642096004150643,0.0006438909226332328,0.01547554537155986,0.009310370589940534,0.0029956442523524536,0.0059565997746241234,0.08080388231012324,0.0010340110323996405,0.004358264869190492,0.09820356186330173,0.0018712798644247512,0.001502772099986723,0.004019442041954638,0.0008821965549029625,0.0021285681373208977,0.00043887982253974035
53,7.517711119347018e-08,0.00020661923367869934,0.0021190316063640605,0.00257199988020257,0.0044673774848823814,0.014709497539195041,0.003000390577941793,0.007126403908364574,0.0063999633067392155,0.004640191953915544,0.009224456210279368,0.010967023901949258,0.006641052262918795,0.010437617315073233,0.004171529063554927,0.005652769786010957,0.004593726853953249,0.005262025649030946,0.013456530303863661,0.00501873684201034,0.02173664723611406,0.04137018834355938,0.007591514258451298,0.06225882795854991,0.02199001351443518,0.007022076425324276,0.017767173104135368,0.020183048834538257,0.011746133023239819,0.011607873572385642,0.016678373479113367,0.03688365019441316,0.023405524429173194,0.02910528263511591
54,0.00028225909725040086,0.0009816547862639936,0.01808088313604875,0.008260621241015302,0.011312178158816362,0.019443379260672158,0.01465805777864241,0.016545056949601122,0.006788603971327898,0.0036033140632966785,0.001992829348964555,0.003547412039872076,0.0026952367843968376,0.007894044221755386,0.003848184988634372,0.0033743755819822135,0.003989793540348412,0.003082919533360911,0.005056108353614189,0.0015774523915652006,0.012148728641776558,0.012878073275022675,0.007713072781418913,0.027000222261283412,0.020381688430088685,0.01738329064433017,0.0259528997268203,0.0635569617649788,0.01565864428309289,0.009662143687978795,0.014062579356136945,0.008837456304255281,0.0035665856664976554,0.011889159610933932
55,0.0,0.0,5.043932271792392e-08,0.0,0.02045239986911414,0.0034564276862318346,7.584167797809786e-07,7.418218446707416e-05,8.896136552936062e-05,2.7747351769639168e-05,5.885408894750347e-05,9.769113275687159e-06,3.834956957914617e-05,2.3979008838114057e-05,0.019312543205459106,3.2831117934273646e-05,0.000703206985117854,3.112500874025754e-06,0.0,4.67252114818674e-05,0.018186479270285678,0.011356876852205933,0.000583548949303424,0.0030176130361169694,0.017389949230185567,0.00037573047772561976,0.0006147302425091294,0.08727901454835602,0.004956206124100078,5.899496460902671e-06,4.2231380681062987e-07,0.0010225295019003241,0.0017695899811181475,1.4586289101683308e-05
56,0.0,0.00039567427414401906,0.010066957444318203,0.020744804511058295,0.0031128641491138787,0.03607490249578278,0.008343069642739669,0.006010454683299615,0.014366423620661456,0.025002512069011697,0.0195634572092558,0.01976303113109308,0.009463820337490506,0.029910384107354672,0.01725943865314519,0.026951884921831544,0.023821298095584656,0.013603637131241566,0.012031469217458431,0.008758164973789524,0.04529948834748812,0.022897087066432554,0.012964856455249476,0.07026067968553418,0.10295483498183786,0.006005176893889392,0.022630682695492194,0.013651598437067605,0.020773268663630332,0.013859493133319757,0.029710095390670734,0.055044669740617946,0.049095325064301684,0.01022716784018718
61,0.0,1.271523823985175e-06,0.0002130809188218696,6.982328210353747e-05,5.176140950369227e-05,2.9737892760427152e-05,0.0001179565885585151,3.0294469447281353e-05,7.17837662022279e-05,5.543008153467509e-05,4.59609205473898e-05,1.4776061993294472e-05,1.3593366217328554e-05,5.985869101180314e-05,1.7627450823982514e-05,4.589839292650243e-06,4.3312789231763115e-05,0.0005668529079838735,1.937547514264518e-05,3.758453159926887e-05,9.581351011901752e-06,1.970980459654602e-06,0.0002540815439990207,0.0014298883001355243,3.2477233994401066e-05,0.0003392298300896569,0.0016799213252367468,0.0,0.0007062211371080989,0.0009214116575761432,0.00028026269242033546,0.0007345288218935977,1.1264518866924148e-05,0.00017989042499196156
62,0.0,0.0,0.0,0.0,0.0,3.883634454955169e-06,1.7419466673414703e-08,4.359155862910651e-08,3.5282627725918184e-08,1.1141724931592984e-08,0.0,7.417701803862688e-09,0.0,1.1036589159886354e-07,2.44334193164241e-05,0.0,1.3275391782049322e-07,0.0,0.0,0.0,3.293368872247104e-08,1.8419135937073887e-06,0.0004423187172764801,4.076692652398623e-08,0.018721436365828306,4.131774215984366e-07,4.073474796899425e-06,1.0035151031504885e-05,1.0462736667819222e-06,2.001432631679489e-05,0.021819729687865493,9.496676481649399e-08,5.2892578993589416e-05,1.2788806479406449e-05
71,0.0,0.0,0.0,0.0,0.0,1.5054753689042295e-05,4.019876924634162e-09,2.8051667117814344e-07,5.586416056603712e-08,1.7826759890548776e-08,1.4104728404051429e-06,0.0,0.0,0.0,3.3882199358856496e-07,3.4101722867792125e-07,2.471994656558525e-06,1.844949595672567e-07,2.7449806532157452e-06,0.0,3.8310617493486714e-08,6.953521124744187e-07,0.0,1.3263810736911232e-06,0.0,1.8198004554886096e-08,9.998235843537781e-08,0.0003709962088763444,0.00023598226975326807,9.54007062423416e-05,8.673387116764093e-05,0.0005132003970683335,5.5497626706345105e-05,5.878917161570302e-05
72,0.0,1.3632180819848163e-05,0.00098397030758126,0.0028962609588519543,0.005024519357432772,0.0015598200812301048,0.00032507404730541594,0.0004932867360868228,0.00031771166204624414,0.00013841364882517964,0.0002153080763216739,0.0003093700891337011,0.00034130786989366855,0.0010560050774770578,0.0007621851853002853,0.0005102350296549973,0.0006242300746887547,0.0006845858569109798,0.0004648069899705853,0.00022843501787319124,0.00039418869724802675,0.0001930511526348118,0.0018667387715747567,0.002317800695597914,0.0019967433845799938,0.0005763920157231091,0.0023779368723225464,0.0011528248514657165,0.0006993068016701078,0.0030635873163510894,0.002249947191418099,0.0007097201511553594,0.0007921388643248892,0.0007492561907852651
81,0.0009480806601759094,0.0008567812094399006,0.0017845684574215072,0.005687084370326176,0.028186092719738157,0.007168395379194499,0.008210854550729478,0.0025409735818899383,0.0014360693133874973,0.0012375425849818413,0.0008127096285120742,0.0007100001635603248,0.0009616976662686715,0.002679541179916632,0.0018809110508795478,0.001828031695515407,0.0019003628511776588,0.001145676438438539,0.0007634696456170112,0.0003621782135929545,0.0006245988325953016,0.0007961939086449102,0.010174625326108164,0.005876025400311126,0.0035414443778464645,0.0010944271667488244,0.0033453581094498395,0.00013864242491356282,0.0008876942958467044,0.0028544868669397737,0.006938900907718247,0.006357963455381155,0.0013023549907746625,0.002050707611848541
